forecast_time,track_id,ensemble_member,valid_time,lead_time,latitude,longitude,pressure,wind_speed,radius_of_maximum_winds_km,radius_34_knot_winds_ne_km,radius_34_knot_winds_se_km,radius_34_knot_winds_sw_km,radius_34_knot_winds_nw_km,radius_50_knot_winds_ne_km,radius_50_knot_winds_se_km,radius_50_knot_winds_sw_km,radius_50_knot_winds_nw_km,radius_64_knot_winds_ne_km,radius_64_knot_winds_se_km,radius_64_knot_winds_sw_km,radius_64_knot_winds_nw_km
2024-11-05 06:00:00,AL182024,0.0,2024-11-05 06:00:00,0.0,16.6,-77.6,994.0,45.0,55.55997977616736,166.6799393285021,166.6799393285021,0.0,0.0,,,,,,,,
2024-11-05 06:00:00,AL182024,0.0,2024-11-05 12:00:00,6.0,17.6,-78.32,992.1,58.1,44.0149040222168,145.4306640625,124.56739807128906,78.54412078857422,116.97166442871094,57.30792999267578,46.94547653198242,31.443532943725582,44.31776809692383,8.926695823669434,5.409451007843018,3.4034230709075928,6.27353048324585
2024-11-05 06:00:00,AL182024,0.0,2024-11-05 18:00:00,12.0,18.6,-79.14,992.5,55.8,44.469234466552734,102.5360870361328,81.263427734375,46.16391754150391,75.35152435302734,32.557010650634766,24.19274139404297,14.180405616760254,23.61053276062012,2.221057176589966,0.1136698722839355,0.0,0.9899033308029176
2024-11-05 06:00:00,AL182024,0.0,2024-11-06 00:00:00,18.0,19.77,-80.26,967.1,88.5,45.5786247253418,122.00079345703124,98.34396362304688,61.67018127441406,95.81623840332033,48.67255401611328,39.53116226196289,27.958696365356445,39.077903747558594,22.63957595825196,18.22216415405273,14.7109375,19.02685546875
2024-11-05 06:00:00,AL182024,0.0,2024-11-06 06:00:00,24.0,20.58,-81.3,963.3,95.8,30.325164794921875,137.4044952392578,113.68167877197266,72.86766815185547,111.52161407470705,60.763519287109375,49.32812881469727,36.89569091796875,49.66176986694336,30.07915306091309,25.058746337890625,20.098875045776367,25.74925804138184
2024-11-05 06:00:00,AL182024,0.0,2024-11-06 12:00:00,30.0,21.49,-82.13,963.6,95.4,27.56439781188965,163.63897705078125,137.3372344970703,86.84168243408203,128.76417541503906,77.5345687866211,63.91288757324219,47.345741271972656,65.8201904296875,38.30481719970703,31.73599624633789,25.54422378540039,32.7725944519043
2024-11-05 06:00:00,AL182024,0.0,2024-11-06 18:00:00,36.0,22.9,-83.11,963.0,94.1,25.795854568481445,154.59078979492188,134.714599609375,86.89556121826172,121.68489074707033,70.35743713378906,59.51340103149414,43.66327667236328,58.99268341064453,33.73307800292969,28.150787353515625,22.987136840820312,28.712459564208984
2024-11-05 06:00:00,AL182024,0.0,2024-11-07 00:00:00,42.0,23.76,-83.69,960.9,97.7,27.958181381225582,150.7731170654297,130.86338806152344,80.55374908447266,118.68148040771484,70.80335998535156,58.24373626708984,42.094459533691406,58.19263458251953,36.76590347290039,30.60132026672364,24.06433486938477,31.07406234741211
2024-11-05 06:00:00,AL182024,0.0,2024-11-07 06:00:00,48.0,24.63,-84.73,967.9,89.4,38.22406768798828,179.90707397460938,153.9362030029297,105.8788833618164,146.78082275390625,79.74778747558594,66.04277801513672,48.54507827758789,66.72220611572266,36.15517425537109,30.36627960205078,24.08522605895996,30.863853454589844
2024-11-05 06:00:00,AL182024,0.0,2024-11-07 12:00:00,54.0,25.24,-85.15,977.8,75.8,33.94512176513672,188.9345245361328,157.404052734375,105.19789123535156,153.38572692871094,94.65261840820312,79.89409637451172,62.029090881347656,81.34435272216797,50.49324417114258,44.68960571289063,35.492027282714844,43.17173385620117
