forecast_time,track_id,ensemble_member,valid_time,lead_time,latitude,longitude,pressure,wind_speed,radius_of_maximum_winds_km,radius_34_knot_winds_ne_km,radius_34_knot_winds_se_km,radius_34_knot_winds_sw_km,radius_34_knot_winds_nw_km,radius_50_knot_winds_ne_km,radius_50_knot_winds_se_km,radius_50_knot_winds_sw_km,radius_50_knot_winds_nw_km,radius_64_knot_winds_ne_km,radius_64_knot_winds_se_km,radius_64_knot_winds_sw_km,radius_64_knot_winds_nw_km
2024-11-04 18:00:00,AL182024,0.0,2024-11-04 18:00:00,0.0,15.1,-76.4,1001.0,35.0,129.6399528110572,129.6399528110572,166.6799393285021,0.0,0.0,,,,,,,,
2024-11-04 18:00:00,AL182024,0.0,2024-11-05 00:00:00,6.0,15.86,-77.21,999.0,40.1,80.57418060302734,108.2363052368164,99.61213684082033,83.50239562988281,87.72196960449219,0.2132382690906524,0.0,0.0,0.0241867434233427,0.0,0.0,0.0,0.0
2024-11-04 18:00:00,AL182024,0.0,2024-11-05 06:00:00,12.0,16.48,-77.8,999.0,42.0,53.371036529541016,21.78553009033203,13.674412727355955,2.256654500961304,9.422927856445312,0.1704587489366531,0.1552814543247223,0.0,0.0,0.0947630107402801,0.0,0.0151306902989745,0.0105706807225942
2024-11-04 18:00:00,AL182024,0.0,2024-11-05 12:00:00,18.0,17.66,-78.56,997.8,48.5,79.28860473632812,103.08708190917967,84.9367904663086,46.70280838012695,76.96564483642578,3.355822324752808,1.685582160949707,0.0,0.9591589570045472,0.3528119921684265,0.1217759400606155,0.0,0.0562761723995208
2024-11-04 18:00:00,AL182024,0.0,2024-11-05 18:00:00,24.0,18.37,-79.49,992.8,53.2,71.0372314453125,132.96951293945312,110.43013763427734,66.31297302246094,101.8956298828125,38.37558364868164,31.57462882995605,21.898292541503903,27.47299194335937,0.0,0.0,0.0,0.0
2024-11-04 18:00:00,AL182024,0.0,2024-11-06 00:00:00,30.0,19.05,-80.2,985.1,64.5,39.344608306884766,127.20126342773438,104.8005142211914,69.69520568847656,100.13292694091795,53.85291290283203,44.52334213256836,31.828929901123047,43.797637939453125,20.77255630493164,16.929994583129883,12.892359733581545,17.066057205200195
2024-11-04 18:00:00,AL182024,0.0,2024-11-06 06:00:00,36.0,19.77,-81.29,957.7,101.8,32.51554107666016,145.28672790527344,123.44725036621094,80.49932861328125,118.75147247314452,67.25393676757812,56.74224853515625,44.44495391845703,56.75319290161133,37.39744567871094,32.26625061035156,26.84953689575196,32.54582595825195
2024-11-04 18:00:00,AL182024,0.0,2024-11-06 12:00:00,42.0,20.87,-81.86,959.6,96.8,30.00882911682129,161.12020874023438,140.96188354492188,92.52007293701172,132.29541015625,79.33707427978516,66.63624572753906,50.807987213134766,66.470458984375,41.36688995361328,35.08123016357422,28.75840950012207,35.32963943481445
2024-11-04 18:00:00,AL182024,0.0,2024-11-06 18:00:00,48.0,21.73,-82.58,953.2,106.9,40.48375701904297,169.17469787597656,148.25791931152344,97.35265350341795,139.4734344482422,84.9079360961914,71.9306640625,54.965614318847656,73.50720977783203,45.95928955078125,38.8448486328125,32.33205032348633,39.7049446105957
2024-11-04 18:00:00,AL182024,0.0,2024-11-07 00:00:00,54.0,22.76,-83.5,964.4,92.1,24.75533866882324,164.0961456298828,144.8876495361328,99.63982391357422,129.44107055664062,75.22830963134766,63.96197509765625,47.43303298950195,62.932804107666016,35.353729248046875,29.87769889831543,24.0780086517334,30.180870056152344
2024-11-04 18:00:00,AL182024,0.0,2024-11-07 06:00:00,60.0,23.71,-84.33,957.9,102.8,37.474369049072266,140.0305633544922,118.3546142578125,77.63024139404297,110.39037322998048,59.44524765014648,47.93891525268555,35.26577377319336,48.65844345092773,29.4248104095459,24.351951599121094,19.54621696472168,25.408912658691406
2024-11-04 18:00:00,AL182024,0.0,2024-11-07 12:00:00,66.0,24.25,-84.96,971.1,82.9,25.59172248840332,183.2587738037109,157.33660888671875,116.9368667602539,153.97315979003906,92.4001007080078,79.09587860107422,61.23964691162109,79.583740234375,45.10343551635742,39.38053894042969,31.62247085571289,38.635704040527344
2024-11-04 18:00:00,AL182024,0.0,2024-11-07 18:00:00,72.0,24.08,-85.72,971.8,81.6,53.94673156738281,164.64129638671875,131.5544891357422,97.13736724853516,144.54098510742188,82.2169418334961,68.24683380126953,56.94815444946289,73.1514892578125,49.62850189208984,44.97349166870117,36.95184326171875,43.94001007080078
2024-11-04 18:00:00,AL182024,0.0,2024-11-08 00:00:00,78.0,24.11,-86.76,971.9,82.5,47.26944351196289,141.244873046875,116.65812683105467,93.70360565185548,129.3483428955078,72.31715393066406,61.27567672729492,51.67531204223633,65.20744323730469,42.57280349731445,37.93004608154297,32.09039306640625,37.64542007446289
2024-11-04 18:00:00,AL182024,0.0,2024-11-08 06:00:00,84.0,23.88,-87.82,976.4,78.6,67.84031677246094,163.17433166503906,135.77296447753906,107.52555084228516,146.77395629882812,64.33490753173828,52.24454498291016,40.96714019775391,55.87971115112305,29.932144165039062,25.17358016967773,20.751359939575195,25.95786094665528
2024-11-04 18:00:00,AL182024,0.0,2024-11-08 12:00:00,90.0,23.52,-88.65,968.4,86.3,50.889984130859375,184.9217987060547,151.87901306152344,112.97329711914062,165.7869110107422,94.13811492919922,79.6782455444336,64.58890533447266,83.11866760253906,48.889427185058594,43.14889144897461,35.783748626708984,42.78569793701172
2024-11-04 18:00:00,AL182024,0.0,2024-11-08 18:00:00,96.0,23.84,-89.39,965.0,92.6,36.04706573486328,174.2158660888672,144.50979614257812,106.56549072265624,157.47744750976562,92.40982818603516,77.94873046875,66.04277038574219,82.51766204833984,53.7503547668457,48.60958862304688,40.7786750793457,47.77352142333984
2024-11-04 18:00:00,AL182024,0.0,2024-11-09 00:00:00,102.0,24.04,-89.85,953.7,104.6,38.71459579467773,167.36595153808594,142.1608123779297,106.28321838378906,143.80296325683594,81.1353759765625,69.97660064697266,58.24262237548828,71.55550384521484,48.85698318481445,43.89385986328125,37.23492431640625,43.41908264160156
2024-11-04 18:00:00,AL182024,0.0,2024-11-09 06:00:00,108.0,24.22,-90.25,958.7,97.8,42.88840866088867,174.87686157226562,151.6623992919922,115.46802520751952,149.41419982910156,76.67098999023438,65.1273422241211,51.33512878417969,66.13566589355469,39.9962158203125,34.91951370239258,29.14430046081543,35.06317901611328
2024-11-04 18:00:00,AL182024,0.0,2024-11-09 12:00:00,114.0,25.01,-90.52,965.0,88.6,23.684446334838867,139.34808349609375,122.88890075683594,93.6904067993164,115.02481842041016,68.44476318359375,59.09711837768555,46.01063919067383,58.42394256591797,33.204627990722656,28.60621833801269,23.726566314697266,28.624561309814453
2024-11-04 18:00:00,AL182024,0.0,2024-11-09 18:00:00,120.0,25.65,-90.63,965.1,92.9,45.24768829345703,140.58509826660156,132.3737030029297,93.02859497070312,114.3334732055664,67.78451538085938,58.986114501953125,45.93846130371094,56.95574569702149,34.008060455322266,29.782867431640625,24.384145736694336,29.21275329589844
2024-11-04 18:00:00,AL182024,0.0,2024-11-10 00:00:00,126.0,26.11,-90.43,965.6,91.3,30.02370262145996,178.7458038330078,172.3244171142578,121.49064636230467,151.36239624023438,91.63664245605467,83.90862274169922,68.40011596679688,78.72344970703125,49.61277389526367,45.2447624206543,38.04337692260742,43.17710494995117
2024-11-04 18:00:00,AL182024,0.0,2024-11-10 06:00:00,132.0,27.11,-90.02,969.5,90.3,30.59737968444824,209.33966064453125,193.76824951171875,141.9687957763672,167.95213317871094,78.14157104492188,68.085693359375,49.50413513183594,63.61681365966797,35.27454376220703,30.053194046020508,24.111034393310547,29.43291664123535
2024-11-04 18:00:00,AL182024,0.0,2024-11-10 12:00:00,138.0,28.25,-89.7,978.9,74.0,39.417030334472656,173.74961853027344,155.46897888183594,105.35801696777344,136.49456787109375,84.64884185791016,73.85836791992188,55.42668533325195,70.48989868164062,38.89427185058594,33.89509201049805,26.7845516204834,32.70098114013672
2024-11-04 18:00:00,AL182024,0.0,2024-11-10 18:00:00,144.0,29.0,-89.53,989.6,59.3,59.368690490722656,178.70399475097656,165.42117309570312,116.42520141601562,140.6513671875,65.0691146850586,58.64932632446289,42.72947692871094,48.22533798217773,0.8454223275184631,0.0,0.0,0.0
2024-11-04 18:00:00,AL182024,0.0,2024-11-11 00:00:00,150.0,29.48,-88.85,996.1,46.6,69.68360900878906,123.4017105102539,111.72592163085938,82.50772857666016,98.54065704345705,1.281433343887329,0.0,0.0,0.2444097250699997,0.2051806300878524,0.0265750102698802,0.0,0.3030427396297455
2024-11-04 18:00:00,AL182024,0.0,2024-11-11 06:00:00,156.0,30.08,-88.59,1001.7,40.8,101.69490051269533,134.6349639892578,112.53782653808594,62.34312057495117,102.55564880371094,23.833370208740234,20.553794860839844,14.953679084777832,17.668865203857422,0.0,0.0,0.0,0.0
2024-11-04 18:00:00,AL182024,0.0,2024-11-11 12:00:00,162.0,30.75,-87.69,1002.2,29.9,139.15017700195312,3.447983503341675,5.704435348510742,1.35129714012146,0.0,0.0,0.0,0.0,0.0,0.0374692641198635,0.0960770323872566,0.0,0.0
2024-11-04 18:00:00,AL182024,0.0,2024-11-11 18:00:00,168.0,31.7,-86.53,1006.9,20.1,98.86795806884766,4.53898286819458,2.473492383956909,1.8113083839416504,0.0,0.0,0.0752312615513801,0.3552033007144928,0.0,0.0,0.1428063660860061,0.088906243443489,0.0
2024-11-04 18:00:00,AL182024,0.0,2024-11-12 00:00:00,174.0,33.42,-84.57,1006.4,20.4,197.79379272460932,0.0,2.337229013442993,2.379587173461914,0.0,0.0,0.341847151517868,0.4022355079650879,0.0,0.0,0.0798199623823165,0.0840321853756904,0.0
2024-11-04 18:00:00,AL182024,0.0,2024-11-12 06:00:00,180.0,33.49,-82.34,1003.0,26.7,195.43844604492188,4.944264888763428,2.3947629928588867,4.092236042022705,2.829261064529419,0.0,0.0,0.4323589205741882,0.0,0.0,0.0,0.0,0.0
2024-11-04 18:00:00,AL182024,1.0,2024-11-04 18:00:00,0.0,15.1,-76.4,1001.0,35.0,129.6399528110572,129.6399528110572,166.6799393285021,0.0,0.0,,,,,,,,
2024-11-04 18:00:00,AL182024,1.0,2024-11-05 00:00:00,6.0,15.58,-77.1,1000.3,39.7,67.31640625,33.985469818115234,28.920021057128903,19.663599014282227,22.22330474853516,0.0,0.1754693984985351,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04 18:00:00,AL182024,1.0,2024-11-05 06:00:00,12.0,16.44,-77.47,996.6,46.0,88.3635482788086,47.20404052734375,35.179439544677734,15.414817810058594,29.5024356842041,0.71258544921875,0.3887945115566253,0.0,0.0,0.1852020472288131,0.1013019084930419,0.0395184196531772,0.0
2024-11-04 18:00:00,AL182024,1.0,2024-11-05 12:00:00,18.0,17.24,-78.05,991.2,56.5,72.82904815673828,75.6955337524414,59.17951583862305,26.099721908569336,50.49754333496094,4.0621018409729,2.168676376342773,0.0,1.0395022630691528,0.5864916443824768,0.056535605341196,0.0,0.1994008868932724
2024-11-04 18:00:00,AL182024,1.0,2024-11-05 18:00:00,24.0,18.55,-78.67,988.8,58.6,38.13288879394531,131.08692932128906,109.80177307128906,66.90213012695312,97.66029357910156,42.3459358215332,34.27232360839844,22.489316940307617,30.956693649291992,2.022244930267334,0.5508637428283691,0.0,1.0107802152633667
2024-11-04 18:00:00,AL182024,1.0,2024-11-06 00:00:00,30.0,19.35,-79.94,979.4,74.3,31.815353393554688,138.93557739257812,114.47907257080078,73.63873291015625,106.86711883544922,51.85911178588867,41.79151916503906,27.24895477294922,40.34292602539063,14.222339630126951,10.044707298278809,7.32059383392334,11.142054557800291
2024-11-04 18:00:00,AL182024,1.0,2024-11-06 06:00:00,36.0,20.26,-80.82,966.4,91.4,18.40821075439453,126.3472671508789,103.71607208251952,73.5711898803711,98.24503326416016,51.42343521118164,41.76820373535156,29.33055305480957,42.86678695678711,22.34037208557129,17.800416946411133,14.427865982055664,18.985322952270508
2024-11-04 18:00:00,AL182024,1.0,2024-11-06 12:00:00,42.0,21.07,-81.7,971.6,85.6,50.86388397216797,141.187744140625,118.8443603515625,74.91874694824219,110.80084228515624,66.18788146972656,54.09341812133789,38.86202239990234,54.84033584594727,32.45328140258789,26.751230239868164,20.96420288085937,27.179506301879883
2024-11-04 18:00:00,AL182024,1.0,2024-11-06 18:00:00,48.0,21.69,-82.55,955.6,103.4,26.722042083740234,147.31893920898438,131.41384887695312,91.9134521484375,123.57604217529295,71.25298309326172,60.7483024597168,48.104225158691406,62.15318298339844,36.40423202514648,31.11474227905273,26.190189361572266,31.95643615722656
2024-11-04 18:00:00,AL182024,1.0,2024-11-07 00:00:00,54.0,22.34,-83.54,967.9,90.7,26.82316017150879,170.49609375,141.21429443359375,98.05127716064452,142.43069458007812,87.76947021484375,72.94705200195312,55.69329071044922,77.0584487915039,47.55388641357422,40.505672454833984,32.678321838378906,40.971073150634766
2024-11-04 18:00:00,AL182024,1.0,2024-11-07 06:00:00,60.0,22.66,-84.76,979.8,73.4,27.63800430297852,170.84214782714844,141.48497009277344,108.6505355834961,146.74794006347656,73.51380157470703,60.17715835571289,46.41292190551758,63.5958251953125,37.75509262084961,32.615657806396484,25.78733253479004,32.27714538574219
2024-11-04 18:00:00,AL182024,1.0,2024-11-07 12:00:00,66.0,22.82,-85.53,976.8,77.3,29.36444854736328,141.65553283691406,113.68746185302734,77.59027862548828,118.58817291259766,70.85421752929688,58.63777923583984,46.261226654052734,62.105228424072266,39.45589828491211,34.82282638549805,27.995014190673828,34.25320816040039
2024-11-04 18:00:00,AL182024,1.0,2024-11-07 18:00:00,72.0,22.71,-86.2,979.6,71.5,57.558837890625,132.2421417236328,108.74079895019533,83.6329574584961,119.23983764648438,69.69869995117188,58.017425537109375,47.37681198120117,61.798675537109375,37.67805480957031,33.11760711669922,27.194536209106445,32.858177185058594
2024-11-04 18:00:00,AL182024,1.0,2024-11-08 00:00:00,78.0,22.5,-86.84,971.1,83.7,22.32392692565918,141.01336669921875,109.74918365478516,89.3055648803711,125.44883728027344,65.53056335449219,53.26631927490234,41.98837661743164,58.03634262084961,34.41376876831055,29.0847225189209,23.99319076538086,29.845678329467773
