forecast_time,track_id,ensemble_member,valid_time,lead_time,latitude,longitude,pressure,wind_speed,radius_of_maximum_winds_km,radius_34_knot_winds_ne_km,radius_34_knot_winds_se_km,radius_34_knot_winds_sw_km,radius_34_knot_winds_nw_km,radius_50_knot_winds_ne_km,radius_50_knot_winds_se_km,radius_50_knot_winds_sw_km,radius_50_knot_winds_nw_km,radius_64_knot_winds_ne_km,radius_64_knot_winds_se_km,radius_64_knot_winds_sw_km,radius_64_knot_winds_nw_km
2024-11-07 18:00:00,AL182024,0.0,2024-11-07 18:00:00,0.0,24.6,-85.7,968.0,90.0,27.77998988808368,185.1999325872245,166.6799393285021,92.59996629361228,166.6799393285021,92.59996629361228,74.07997303488982,55.55997977616736,74.07997303488982,46.29998314680613,37.03998651744491,18.51999325872245,46.29998314680613
2024-11-07 18:00:00,AL182024,0.0,2024-11-08 00:00:00,6.0,24.52,-86.72,974.5,80.4,54.06856918334961,166.0936737060547,131.01715087890625,98.37887573242188,147.8387451171875,86.25900268554688,71.36207580566406,57.76453399658203,76.55194854736328,46.27304458618164,40.55194854736328,33.190208435058594,40.36150741577149
2024-11-07 18:00:00,AL182024,0.0,2024-11-08 06:00:00,12.0,24.22,-87.54,974.6,80.2,25.3963680267334,142.60098266601562,112.14459991455078,85.22833251953125,121.6700439453125,65.54076385498047,52.41599655151367,38.68463897705078,55.97334671020508,30.87021827697754,25.28409576416016,20.355514526367188,26.43094825744629
2024-11-07 18:00:00,AL182024,0.0,2024-11-08 12:00:00,18.0,24.35,-88.28,972.1,82.3,28.35952377319336,151.7783660888672,124.03460693359376,94.06614685058594,131.6222686767578,76.75519561767578,64.47132873535156,51.63319396972656,67.11981964111328,40.64615249633789,35.77775573730469,29.279909133911133,35.40076446533203
2024-11-07 18:00:00,AL182024,0.0,2024-11-08 18:00:00,24.0,24.54,-89.34,970.4,87.9,25.253814697265625,145.39149475097656,116.76190185546876,86.04927062988281,126.5963897705078,75.39895629882812,62.86565780639648,50.83194351196289,66.27290344238281,40.71747970581055,35.61885452270508,29.16654586791992,35.525150299072266
2024-11-07 18:00:00,AL182024,0.0,2024-11-09 00:00:00,30.0,24.74,-89.46,973.1,83.2,12.100855827331545,99.39281463623048,82.4279556274414,53.5949592590332,85.47838592529297,51.74044418334961,42.75910186767578,35.61949157714844,44.90741729736328,32.95701217651367,29.3506088256836,24.22101593017578,28.8740463256836
2024-11-07 18:00:00,AL182024,0.0,2024-11-09 06:00:00,36.0,25.01,-90.65,986.0,68.1,49.4580078125,108.2674331665039,86.7666015625,55.040557861328125,89.47702026367188,47.26716232299805,36.59015655517578,24.85467529296875,38.85011291503906,17.056419372558594,12.825321197509766,9.448832511901855,13.742631912231444
2024-11-07 18:00:00,AL182024,0.0,2024-11-09 12:00:00,42.0,24.9,-90.95,981.7,76.0,32.08957290649414,172.04327392578125,147.17593383789062,99.19895935058594,146.8455810546875,87.99300384521484,73.8537826538086,56.3267822265625,75.29873657226562,41.79874801635742,35.57712936401367,28.08596992492676,34.991355895996094
2024-11-07 18:00:00,AL182024,0.0,2024-11-09 18:00:00,48.0,25.34,-91.38,990.8,61.2,61.466896057128906,132.6779327392578,105.67389678955078,67.7408218383789,105.1736831665039,45.2027473449707,33.965049743652344,21.92504501342773,33.93633270263672,2.899463415145874,0.4606962502002716,0.0,1.7583849430084229
2024-11-07 18:00:00,AL182024,0.0,2024-11-10 00:00:00,54.0,25.66,-91.99,993.8,54.0,38.51785659790039,134.03477478027344,110.16283416748048,62.49553298950195,102.34664154052734,38.48373794555664,29.97410011291504,20.001916885375977,28.68819808959961,0.3413062989711761,0.0,0.0,0.0
2024-11-07 18:00:00,AL182024,0.0,2024-11-10 06:00:00,60.0,26.42,-92.44,995.8,53.9,45.90022277832031,166.7980194091797,142.40733337402344,105.79801940917967,142.2703094482422,79.23368835449219,67.41742706298828,49.33620071411133,66.88384246826172,20.59141731262207,16.06016731262207,12.02575969696045,16.61528778076172
2024-11-07 18:00:00,AL182024,0.0,2024-11-10 12:00:00,66.0,26.9,-92.3,998.6,42.7,44.64179992675781,42.12730407714844,38.44566345214844,25.66645240783692,27.416072845458984,0.0,0.0,0.0,0.0,0.1655895709991455,0.0,0.0,0.0681890174746513
2024-11-07 18:00:00,AL182024,0.0,2024-11-10 18:00:00,72.0,27.27,-91.92,1002.9,39.4,76.22368621826172,93.70890045166016,79.30558776855469,53.46013641357422,70.50570678710938,0.054044421762228,0.0,0.0,0.0,0.0221739448606967,0.0742044672369957,0.0,0.1057614013552665
2024-11-07 18:00:00,AL182024,0.0,2024-11-11 00:00:00,78.0,27.81,-91.1,1002.7,39.6,121.68042755126952,90.75719451904295,67.32926940917969,28.53814125061035,66.14466857910156,10.61585807800293,8.318735122680664,5.815305709838867,8.257822036743164,0.0,0.0,0.0,0.0
2024-11-07 18:00:00,AL182024,0.0,2024-11-11 06:00:00,84.0,28.02,-90.99,1003.5,36.5,50.96553039550781,89.28726959228516,86.26262664794922,78.5328598022461,75.08598327636719,0.0,0.0543468669056892,0.0,0.0,0.0298989973962306,0.0,0.0,0.0
2024-11-07 18:00:00,AL182024,0.0,2024-11-11 12:00:00,90.0,28.03,-90.34,1006.3,29.3,78.54750061035156,6.0706963539123535,3.4831721782684326,0.0,2.852579116821289,0.0578558184206485,0.137398287653923,0.1126596853137016,0.2888661921024322,0.0465009622275829,0.0151561209931969,0.0202020201832056,0.0
2024-11-07 18:00:00,AL182024,0.0,2024-11-11 18:00:00,96.0,27.65,-90.2,1004.1,30.3,142.6831512451172,6.967548370361328,3.5068957805633545,2.615359306335449,5.716166019439697,0.2077164053916931,0.0,0.1527232974767685,0.3237709701061249,0.0,0.0,0.0,0.0
2024-11-07 18:00:00,AL182024,0.0,2024-11-12 00:00:00,102.0,28.09,-89.59,1002.6,33.3,56.84529113769531,5.894505977630615,2.709723472595215,0.0,2.73742938041687,0.0059008547104895,0.1803659796714782,0.0131905358284711,0.2400519698858261,0.0715771540999412,0.0,0.0,0.0461133085191249
2024-11-07 18:00:00,AL182024,0.0,2024-11-12 06:00:00,108.0,27.86,-88.91,1004.7,29.4,74.9705810546875,5.50484037399292,3.441686153411865,0.0,0.6016450524330139,0.0,0.1871398091316223,0.0,0.1209715604782104,0.073705069720745,0.0,0.0,0.1138056144118309
2024-11-07 18:00:00,AL182024,0.0,2024-11-12 12:00:00,114.0,27.67,-88.81,1005.5,29.0,72.94392395019531,10.346196174621582,3.9877138137817374,0.0,5.119535446166992,0.5703988671302795,0.2303389608860016,0.1444053649902343,0.7371082901954651,0.1053036302328109,0.0342301987111568,0.0,0.1206729486584663
2024-11-07 18:00:00,AL182024,0.0,2024-11-12 18:00:00,120.0,27.5,-88.69,1005.4,27.7,76.5091323852539,1.783588409423828,1.1903300285339355,1.28499174118042,1.284071922302246,0.0811674743890762,0.2611858546733856,0.2321693897247314,0.4085241854190826,0.0602540783584117,0.0443085581064224,0.0606970377266407,0.1373092532157898
2024-11-07 18:00:00,AL182024,0.0,2024-11-13 00:00:00,126.0,27.18,-88.51,1006.4,25.2,47.7657356262207,1.4261435270309448,0.0,0.0,1.1053375005722046,0.2462684214115142,0.3911973237991333,0.4453203678131103,0.1741262227296829,0.0122077474370598,0.0,0.0,0.0469678863883018
2024-11-07 18:00:00,AL182024,0.0,2024-11-13 06:00:00,132.0,27.16,-88.98,1010.4,23.0,103.2731704711914,120.6500015258789,117.1394500732422,107.11290740966795,107.96467590332033,0.0,0.2566707730293274,0.4270763397216797,0.3601011037826538,0.1728442907333374,0.0800694599747657,0.057796973735094,0.2253314405679702
2024-11-07 18:00:00,AL182024,0.0,2024-11-13 12:00:00,138.0,28.0,-89.71,1007.9,24.1,110.25828552246094,0.0,0.0,0.0,0.0,0.0627709552645683,0.0,0.0,0.0,0.0,0.0,0.0,0.0694067403674125
2024-11-07 18:00:00,AL182024,0.0,2024-11-13 18:00:00,144.0,27.39,-89.23,1011.6,20.0,91.31637573242188,0.0,0.0,0.0,0.8373405337333679,0.7718924880027771,0.1944608837366104,0.2007167935371399,0.8230659365653992,0.0300098601728677,0.0,0.0063086599111557,0.1932661235332489
2024-11-07 18:00:00,AL182024,1.0,2024-11-07 18:00:00,0.0,24.6,-85.7,968.0,90.0,27.77998988808368,185.1999325872245,166.6799393285021,92.59996629361228,166.6799393285021,92.59996629361228,74.07997303488982,55.55997977616736,74.07997303488982,46.29998314680613,37.03998651744491,18.51999325872245,46.29998314680613
2024-11-07 18:00:00,AL182024,1.0,2024-11-08 00:00:00,6.0,24.78,-86.76,978.5,75.4,31.82694435119629,173.59214782714844,136.2710418701172,97.7779312133789,150.45350646972656,85.57572174072266,69.96176147460938,54.84199142456055,74.53951263427734,43.394832611083984,37.6439208984375,30.352798461914062,37.45000076293945
2024-11-07 18:00:00,AL182024,1.0,2024-11-08 06:00:00,12.0,24.64,-87.98,975.7,79.1,39.75148391723633,139.07742309570312,111.02056884765624,81.45882415771484,115.8464126586914,52.52874374389648,40.60364532470703,27.5586051940918,42.52265930175781,17.00221061706543,12.42713737487793,9.604453086853027,14.17043113708496
2024-11-07 18:00:00,AL182024,1.0,2024-11-08 12:00:00,18.0,24.54,-88.7,977.1,76.4,43.39570236206055,153.76429748535156,125.82035064697266,88.04460906982422,136.4332733154297,77.90377807617188,63.51630401611328,48.95280838012695,67.04987335205078,38.078155517578125,32.43455123901367,26.10418128967285,32.513877868652344
2024-11-07 18:00:00,AL182024,1.0,2024-11-08 18:00:00,24.0,24.63,-89.7,973.3,83.6,28.689781188964844,142.197509765625,114.9036865234375,84.48714447021484,118.9388427734375,68.94313049316406,56.64508819580078,44.3075065612793,59.310279846191406,33.10758972167969,28.5540714263916,23.12185287475586,28.751483917236328
2024-11-07 18:00:00,AL182024,1.0,2024-11-09 00:00:00,30.0,24.71,-90.0,969.4,87.8,47.03311538696289,143.92945861816406,121.1973876953125,91.29398345947266,123.36515045166016,69.57044219970703,59.08052444458008,47.073543548583984,59.75587463378906,35.281639099121094,30.593162536621094,25.455785751342773,30.58246612548828
