forecast_time,track_id,ensemble_member,valid_time,lead_time,latitude,longitude,pressure,wind_speed,radius_of_maximum_winds_km,radius_34_knot_winds_ne_km,radius_34_knot_winds_se_km,radius_34_knot_winds_sw_km,radius_34_knot_winds_nw_km,radius_50_knot_winds_ne_km,radius_50_knot_winds_se_km,radius_50_knot_winds_sw_km,radius_50_knot_winds_nw_km,radius_64_knot_winds_ne_km,radius_64_knot_winds_se_km,radius_64_knot_winds_sw_km,radius_64_knot_winds_nw_km
2024-11-08 06:00:00,AL182024,0.0,2024-11-08 06:00:00,0.0,24.4,-87.6,954.0,105.0,27.77998988808368,185.1999325872245,166.6799393285021,92.59996629361228,166.6799393285021,92.59996629361228,74.07997303488982,55.55997977616736,74.07997303488982,46.29998314680613,37.03998651744491,37.03998651744491,46.29998314680613
2024-11-08 06:00:00,AL182024,0.0,2024-11-08 12:00:00,6.0,24.38,-88.58,972.6,82.6,44.85783004760742,139.71807861328125,110.61758422851562,79.19072723388672,121.52327728271484,67.94742584228516,55.058013916015625,42.97042846679688,58.38015365600586,31.8584098815918,27.269227981567383,22.138633728027344,27.658222198486328
2024-11-08 06:00:00,AL182024,0.0,2024-11-08 18:00:00,12.0,24.89,-89.22,971.2,85.2,27.788164138793945,129.203125,103.78726959228516,76.48653411865234,106.65918731689452,61.21589279174805,50.89048004150391,38.87363815307617,52.29769134521485,28.50849914550781,24.1794548034668,19.66295051574707,24.65507125854492
2024-11-08 06:00:00,AL182024,0.0,2024-11-09 00:00:00,18.0,24.91,-89.71,979.3,75.2,38.27560806274414,144.12852478027344,119.4248275756836,89.8490219116211,121.79668426513672,64.17339324951172,52.830448150634766,39.675514221191406,53.90158081054688,27.26712226867676,22.888090133666992,18.110870361328125,23.146005630493164
2024-11-08 06:00:00,AL182024,0.0,2024-11-09 06:00:00,24.0,24.99,-90.55,979.1,74.9,32.967769622802734,145.71380615234375,120.08480072021484,94.53396606445312,123.12230682373048,51.96765899658203,40.84038925170898,29.45621109008789,43.01355743408203,22.12573432922364,17.795520782470703,13.817228317260742,18.46250343322754
2024-11-08 06:00:00,AL182024,0.0,2024-11-09 12:00:00,30.0,25.25,-91.04,982.8,71.4,35.86720657348633,141.29751586914062,115.16724395751952,79.90208435058594,115.23514556884766,62.29787826538086,51.01332092285156,36.3351936340332,50.59404373168945,22.063587188720703,17.414413452148438,13.52108097076416,18.02852439880371
2024-11-08 06:00:00,AL182024,0.0,2024-11-09 18:00:00,36.0,25.54,-91.31,982.9,71.9,34.88436508178711,127.25802612304688,110.08124542236328,75.52364349365234,105.93736267089844,58.97330474853516,48.71043395996094,36.5859603881836,48.76388931274414,21.473819732666016,17.418811798095703,13.78278636932373,17.75739097595215
2024-11-08 06:00:00,AL182024,0.0,2024-11-10 00:00:00,42.0,25.96,-91.79,994.9,53.2,74.1874008178711,146.09866333007812,122.58755493164062,87.75072479248047,119.8553237915039,57.5413818359375,48.67607498168945,33.6537971496582,45.80632781982422,5.845885276794434,2.959118604660034,1.1962767839431765,3.9716413021087646
2024-11-08 06:00:00,AL182024,0.0,2024-11-10 06:00:00,48.0,26.34,-92.26,998.6,46.5,120.2139892578125,176.28326416015625,156.63348388671875,117.6727066040039,144.70030212402344,4.120876312255859,2.000351428985596,0.2033901661634445,2.1027097702026367,0.093122124671936,0.0322744362056255,0.0,0.141440749168396
2024-11-08 06:00:00,AL182024,0.0,2024-11-10 12:00:00,54.0,26.68,-91.85,1003.1,40.6,63.29471969604492,71.58331298828125,52.43319320678711,18.898326873779297,49.66098785400391,4.806875705718994,2.803823232650757,1.221785545349121,2.7986178398132324,0.094114564359188,0.0,0.0,0.1124261692166328
2024-11-08 06:00:00,AL182024,0.0,2024-11-10 18:00:00,60.0,26.96,-91.05,1005.5,36.2,116.51551055908205,20.17718505859375,17.73587989807129,3.442840576171875,12.269824981689451,0.273167997598648,0.0821159183979034,0.1940087974071502,0.0090867653489112,0.0,0.0481936521828174,0.0,0.0
2024-11-08 06:00:00,AL182024,0.0,2024-11-11 00:00:00,66.0,27.6,-90.85,1000.7,41.9,114.85887908935548,73.72994232177734,68.16998291015625,51.73221206665039,58.10869598388672,0.0,0.0,0.3257532119750976,0.0,0.0124180056154727,0.0376661121845245,0.0,0.0
2024-11-08 06:00:00,AL182024,0.0,2024-11-11 06:00:00,72.0,27.59,-90.54,1002.9,33.9,56.56744766235352,37.09018325805664,32.89817428588867,28.96608543395996,30.59412956237793,0.0,0.0707823187112808,0.0,0.0,0.1674157679080963,0.0,0.0480897650122642,0.0432286411523819
2024-11-08 06:00:00,AL182024,0.0,2024-11-11 12:00:00,78.0,27.38,-90.04,1004.5,31.3,155.85137939453125,50.216270446777344,40.21953582763672,25.26976585388184,41.97745132446289,0.261925458908081,0.0,0.0,0.879635214805603,0.0533328615128994,0.0,0.0,0.1150624975562095
2024-11-08 06:00:00,AL182024,0.0,2024-11-11 18:00:00,84.0,27.14,-89.78,1002.2,33.2,57.54326629638672,6.12223482131958,5.653279781341553,0.2342334240674972,1.6506673097610474,0.0,0.1901943534612655,0.0,0.3475173413753509,0.0679684951901435,0.0,0.0,0.0523158647119998
2024-11-08 06:00:00,AL182024,0.0,2024-11-12 00:00:00,90.0,27.01,-89.71,1006.0,29.1,81.7266845703125,2.5645573139190674,2.4719021320343018,0.0,0.7358577251434326,0.0,0.242326557636261,0.0383416824042797,0.313256174325943,0.0,0.0,0.0,0.0573668405413627
2024-11-08 06:00:00,AL182024,0.0,2024-11-12 06:00:00,96.0,26.86,-89.8,1006.3,27.7,96.5369110107422,31.117595672607425,34.78801345825195,33.94300842285156,27.90538024902344,0.0,0.2670429944992065,0.06523297727108,0.0708879455924034,0.0,0.0,0.0,0.0164573825895786
2024-11-08 06:00:00,AL182024,0.0,2024-11-12 12:00:00,102.0,26.54,-90.27,1007.3,24.7,126.33659362792967,0.0,0.5237498879432678,0.4210630059242248,0.0,0.0056002074852585,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-08 06:00:00,AL182024,0.0,2024-11-12 18:00:00,108.0,26.13,-90.4,1006.7,22.1,163.442138671875,0.0,0.0,1.0751540660858154,0.0,0.0,0.0,0.0,0.0,0.0714308470487594,0.0,0.0,0.0
2024-11-08 06:00:00,AL182024,0.0,2024-11-13 00:00:00,114.0,26.1,-90.84,1009.3,23.4,88.57035827636719,0.0,0.0,0.0,0.0,0.0,0.0,0.1313429027795791,0.4282826781272888,0.0113554829731583,0.0,0.0221418645232915,0.134022831916809
2024-11-08 06:00:00,AL182024,0.0,2024-11-13 06:00:00,120.0,26.17,-91.67,1008.6,24.6,83.05298614501953,0.0,0.0,0.0,0.0,0.0,0.006541212555021,0.0,0.1741101145744323,0.0,0.0353612005710601,0.0,0.1173432171344757
2024-11-08 06:00:00,AL182024,0.0,2024-11-13 12:00:00,126.0,26.76,-91.99,1008.7,26.1,101.78238677978516,4.529209136962891,1.1220548152923584,0.1591439843177795,2.101283550262451,0.2858982980251312,0.0,0.0479194112122058,0.2560695707798004,0.0,0.0,0.0,0.0
2024-11-08 06:00:00,AL182024,0.0,2024-11-13 18:00:00,132.0,26.03,-92.34,1009.6,23.7,123.81536865234376,0.0,1.1332906484603882,0.0,0.0,0.2743142247200012,0.0,0.0,0.1952469050884246,0.0430341102182865,0.0574338883161544,0.1089824438095092,0.1426585763692855
2024-11-08 06:00:00,AL182024,1.0,2024-11-08 06:00:00,0.0,24.4,-87.6,954.0,105.0,27.77998988808368,185.1999325872245,166.6799393285021,92.59996629361228,166.6799393285021,92.59996629361228,74.07997303488982,55.55997977616736,74.07997303488982,46.29998314680613,37.03998651744491,37.03998651744491,46.29998314680613
2024-11-08 06:00:00,AL182024,1.0,2024-11-08 12:00:00,6.0,24.7,-88.79,975.4,79.1,51.26266098022461,159.4312286376953,127.50733947753906,91.45008087158205,141.46493530273438,84.7149658203125,70.08450317382812,56.94734191894531,74.63119506835938,48.43258666992188,42.79804611206055,35.05916976928711,42.09732818603516
2024-11-08 06:00:00,AL182024,1.0,2024-11-08 18:00:00,12.0,24.92,-89.05,970.4,85.8,33.87538146972656,126.9033660888672,103.23887634277344,74.23004913330078,105.64856719970705,62.85333251953125,50.84748077392578,39.20302581787109,53.69267654418945,31.423168182373047,26.51420021057129,21.5987548828125,27.123193740844727
2024-11-08 06:00:00,AL182024,1.0,2024-11-09 00:00:00,18.0,25.03,-89.9,972.7,86.3,26.185375213623047,131.54733276367188,104.02629852294922,68.65787506103516,106.16323852539062,59.33028411865234,47.5273323059082,34.04787063598633,50.29948425292969,26.98562812805176,21.94071578979492,17.465965270996094,23.0581169128418
